id,category,text
490508917,city_petitions_124061_newyork,"Restore Funding to After-School Programs<p>Hello, I am Matthew Tavarez a student at Is.77 Joseph F Quinn Intermediate School in Queen's. And This is my story. Newspaper Club and Debate Team, once thriving platforms encouraging critical thin"
490509420,city_petitions_124061_newyork,"Remove Objectifying Ads from NYC Subways<p>Stop the Sexualization of Women in Public Transit—Take Down the Sol de Janeiro Ad!</p>
<p>Every day, millions of New Yorkers rely on the subway to commute, including women, young girls, and familie"
490549371,city_petitions_124061_newyork,"Ensure Yurij Rudensky's Continued Involvement in New York<p>Yurij Rudensky has become an invaluable asset to our community in New York, NY. His dedication and expertise have driven significant positive change and contributed to numerous social initiatives t"
490674348,city_petitions_124061_newyork,"Remove Erik from 21 Chelsea<p>We, the undersigned residents of 21 Chelsea are submitting this petition to formally express our serious concerns regarding the conduct and performance of Erik, currently stationed at our building."
490547069,city_petitions_124061_newyork,"Ban Ski Masks in NYC Public Spaces for Safety<p>I was a victim of a robbery which has become all too common in New York City. Brazen criminals aren’t stopping because they are not being held accountable, hiding behind ski masks that leave victim"
490438059,city_petitions_124061_newyork,"Let Eli Voice Igor in Persona 4 Remake & Persona 6!<p>Dear Atlus, Persona enthusiasts and the gaming community,</p>
<p>My name is Eli, and I am a small content creator, aspiring voice actor and big fan of a wide variety of video games and anime specif"
490473224,city_petitions_124061_newyork,Ban Gas-Powered Leaf Blowers in NY State<p>Gas-powered leaf blowers are a health hazard and a nuisance to their communities. Just 30 minutes of using a leaf blower generates the same amount of pollution as driving a Ford F-150 Raptor truck 
490550944,city_petitions_124061_newyork,Baruch Immigrant Student Success Center<p>Immigrant and undocumented students at Baruch College are significantly impacted by a lack of tailored institutional support. These students face a range of complex challenges including financial h
490752930,city_petitions_124061_newyork,"Stop Animal Cruelty in NYC: Demand Action After Queens Abuse Case<p>A Brooklyn man, <strong>Kristopher Fyffe</strong>, was recorded on video duct-taping a defenseless pit bull’s muzzle, eyes, and legs at Gwen Ifill Park in Locust Manor. After witnesses tried to int"
490787491,city_petitions_124061_newyork,"Stand With Us to Reopen Nap York<p>Dear Nap Yorker,</p>
<p>For the past five years, your support has fueled our mission: to recharge the people who power the world. This week, the NYC Department of Buildings ordered us to vacate our"
490790222,city_petitions_124061_newyork,"Stop Economic Racism in NYC Contracting<p>New York City’s contracting system is steeped in economic racism—rewarding connected insiders while shutting out Black-owned businesses. According to the NYC Comptroller’s 2024 MWBE report, Black-o"
490808088,city_petitions_124061_newyork,"#FreeTheEvergreens !<p>On September 11th, a great injustice occurred. (No, not that one)</p>
<p>On September 11th, 2025, an up-and-coming band with only 24 loyal monthly listeners was given a citation, and a court summon"
490824273,city_petitions_124061_newyork,"Create The Move Project at Pier 76 in New York<p>In an era where censorship and silencing have unfortunately become all too common, it is through a new and dynamic event called The Move Project that we hope to foster change and celebrate the hist"
490834311,city_petitions_124061_newyork,"Reclassify sexual crimes against minors as felonies in New York<p>Did you know when a person spits on a corrections or police officer, it is not allowed to be pled out to anything less than a felony? Meanwhile, heinous acts like forcibly touching private parts, s"
490697444,city_petitions_124061_newyork,"Transform ACC into a No-Kill Shelter<p>The ACC, located in one of the most bustling and compassionate cities in the world, is a high-kill shelter. Hundreds, and indeed thousands, of healthy young dogs and cats, including adorable and ad"
490370896,city_petitions_124061_newyork,"Implement Mandatory Firearm Carrying Rules Education for New York License Holders<p>As someone who was arrested for unknowingly carrying a legal firearm in a restricted area in New York, I want to address the glaring issue in our city and state's licensing system. Would it not mak"
490389890,city_petitions_124061_newyork,"The Hidden Crisis in Early Education: Why Children Need a Supported Transition Perio<p> </p>
<p> </p>
<change-media data-type=""youtube"" data-src=""sPggnAXGJ0A""></change-media>
<p> </p>
<p> </p>
<p><strong>The Hidden Crisis in Early Education: Why Children Need a Supported Transition P"
490399121,city_petitions_124061_newyork,"Making NYC Affordable for YOUth<p>Have you ever felt that living in New York City is unaffordable as a young person? Nowadays, young people have to have internal conversations, such as, ""Should I eat, hop the train, or get evicted "
490429608,city_petitions_124061_newyork,"Demolish All Congestion Cameras Following Pricing Elimination<p>Following the recent removal of Congestion Pricing, the businesses in our city have started picking up the pieces. The negative economic impact felt before was substantial. Now, there's a new conce"
490435730,city_petitions_124061_newyork,"End Inhumane Treatment of Incarcerated Inmates Now<p>On September 13, 2023, my son lost his freedom, locked away within a system marred by cruel and inhumane treatment. This petition is not only for my son but also for all the incarcerated inmates wh"
490437297,city_petitions_124019_newyork,"Modify Shift Timings from 8-4 to 7-3 for Consistency and Fairness<p>This request comes from a personal place - I'm a hardworking employee who strives to contribute to a well-oiled, efficient organization. However, a persistent issue is driving a wedge within our te"
490480076,city_petitions_124061_newyork,"Shining Light on mental illness  improving services.<p>Mental illness has been a great concern to me, I work in the environment daily.  Many years ago I had to advocate for a  relative, who dealt with mental illness.  For years I saw this individual be"
490481018,city_petitions_124061_newyork,"Implement a Standardized Arab American Heritage Curriculum in NYC Public Schools<p>As a proud Syrian-American, I cherish my heritage—its rich history, vibrant culture, and deep-rooted contributions to society. Yet, despite New York City Public Schools officially recognizing Arab "
490486681,city_petitions_124061_newyork,"Overturn the Mask Ban at Columbia University<p>The recent ban on masks at Columbia University will make campus a much more dangerous place.</p>
<p>Over the past year, we've witnessed campus become a symbol of political advocacy internationally."
490497928,city_petitions_124061_newyork,"Make AI Roleplay on SpicyChat Free and Widely Available in New York<p>Artificial Intelligence (AI) roleplay on SpicyChat is currently limited to those who can afford it. This denies many New Yorkers, especially those living in lower-income areas, the opportunity to e"
490507662,city_petitions_124061_newyork,"Implement Mandatory Shoulder and Seat Belts on Access-a-Ride Vehicles<p>My husband, a regular user of Access-a-Ride services, was in an accident while riding. He was thrown all over the place due to insufficient safety measures - the vehicle only had a lap seat belt. W"
490518785,city_petitions_124061_newyork,"Persuade Rita to Allow Morris to Bring His Golf Clubs to Brooklyn for Passover<p>Passover is a vital time of togetherness and family bonding. Every year, Morris looks forward to this time as an opportunity to engage in his favorite hobby of golf with his loved ones in Brooklyn."
490533477,city_petitions_124061_newyork,"Recognize Multiple Valedictorians at NYU Tandon<p>We are calling on NYU Tandon School of Engineering to acknowledge students who have equally met the high academic standards, by granting recognition to multiple valedictorians for the Class of 2025"
490541193,city_petitions_124061_newyork,"Empower & Protect GLC Girls By Bringing Self-Defense Classes to GLC<p> </p>
<p> </p>
<change-media data-type=""img"" data-src=""/fe/sap-rich-media-user-uploads/2025/04/30/6e0742a0-11c9-473a-94c3-cc241788f809.jpeg""></change-media>
<p> </p>
<p> </p>
<p>Empower &amp; Prote"
490545810,city_petitions_124061_newyork,"Improve State Funding and Curriculum Freedom for Jewish Private Schools<p>As a member of the Jewish community, I am deeply concerned about the current state of Jewish private schools in our country. These institutions aim to provide quality education tailored to Jewish p"
490554584,city_petitions_124061_newyork,"Guarantee Funding for Local Educational Programs<p>Educational programming is crucial to the growth and development of our community's children and adults alike. These programs offer vital learning opportunities, provide enriching activities, and s"
490558558,city_petitions_158474_newyork,"Grant Public Access to MTA Green Triangle on First Avenue Near St. Vartan Park (Manhattan)<p>On behalf of New Yorkers, St. Vartan Park Conservancy with Manhattan East Community Association calls for public access to a triangular parcel of state-owned green space at First Avenue and East 36"
490562193,city_petitions_124061_newyork,"New York: Assign More Judges to Cases of Child Sexual Abuse Victims<p>Five years after New York passed the <strong>Child Victims Act</strong>, hundreds of survivors of <strong>child sexual abuse </strong>are still waiting for their day in court.</p>
<p>They did every"
490590149,city_petitions_124061_newyork,"keep Mrs Aminov as Ohr chana principal<p>Dear Ohr Chana Community,</p>
<p>As many of you may already know, our beloved principal, Mrs. Aminov, will not be returning to Ohr Chana next year. Her dedication, warmth, and leadership have had a"
490609831,city_petitions_124061_newyork,------<p>-</p>
490645928,city_petitions_124061_newyork,Encourage Nikita & Emily to Join Our Desk Cube<p>Adrianna and Anisha often find themselves feeling lonely when one of them is away. The solidarity and energy of working together are what keep their spirits high and their productivity flowing. Nat
490657910,city_petitions_124061_newyork,"Upgrade our outdated infrastructure before more lives are lost<p>This week’s deadly flash floods in New Jersey and New York weren’t just a freak storm—they were a wake-up call. <strong>In just hours, record-breaking rainfall overwhelmed our streets, homes, and s"
490685306,city_petitions_124061_newyork,"Revoke New York's Bell-to-Bell Phone Ban<p>The recent ""bell-to-bell"" policy implemented across K-12 schools in New York, forcing students to submit their phones for the entire school day, raises significant concerns. This policy, while perh"
490697523,city_petitions_124061_newyork,"Enforce Menstrual Product Access in Homeless Shelters<p>Menstrual products for homeless women are of paramount importance to us and our communities because they affect the health, dignity, and gender fairness of individuals. Across the nation, countless"
490586409,city_petitions_124061_newyork,"Remove Gender Ideology, Sexuality, and Anatomical Content from NYC K–5 Classrooms<p>We, the parents and guardians of children in the NYC Public School System, call on the NYC Department of Education and Chancellor Melissa Aviles-Ramos to immediately remove all materials from the K"
490638597,city_petitions_124061_newyork,"NEW MODS FOR R/EEVEELUTIONSQUADCOMIC<p>Very self-explanatory, there is only one single mod, thay are a good mod, but the sub is on the rise again, they are not on the sub often, only when they need to be. With enough signatures, we can "
490695502,city_petitions_179468_newyork,"Demand Action at Diner24 in Gramercy Park<p>Navigating the sidewalks of Gramercy Park in Manhattan has become a treacherous ordeal for handicapped residents, families with small children, and delivery people.  The sidewalks, meant to provide"
490497103,city_petitions_124061_newyork,"Remove the Plaque Honoring Marshal Petain in New York's Canon of Heroes<p>In a city that is home to nearly a million Jews, it is shocking and unacceptable to have a tribute dedicated to the former head of Vichy France, a regime which voluntarily collaborated with Nazi Ge"
490608199,city_petitions_124061_newyork,"Stop the NY Statewide Cell Phone Ban in Schools<p>Why We’re Opposing the NY Statewide Student Cell Phone Ban</p>
<p> </p>
<p><br>Governor Hochul recently announced a proposal to ban cell phone use in all New York public schools. While it’s true th"
490679330,city_petitions_124061_newyork,"Preserve Fordham’s Emblem<p><strong>In addition to signing, also send an email with your opinion to those in Fordham’s administration. I made a list with email addresses and a template: </strong><a href=""http://bit.ly/4mlF6Jb"
490766542,city_petitions_124019_newyork,"Join Phi Alpha Delta (PAD) Fraternity Pre Law Chapter at Touro UniversityPhi Alpha Delta (PAD) Fraternity Pre Law  Chapter at Touro University is an invaluable asset for aspiring law students seeking guidance, professional networking, and personal growth. As an internation"
490807131,city_petitions_124061_newyork,"Discontinuation of the School Bus Ticket Program<p>The school bus safety program in Nassau County, New York, intended to protect our children, has become a source of distress and financial burden for many innocent citizens due to its current misuse"
490810003,city_petitions_124061_newyork,"for everyone to stop using grand as a venue<p>HOT AS FUCK  </p>
<p>NO ROOM </p>
<p>DEEP AS FUCK</p>
<p> </p>"
490628436,city_petitions_124061_newyork,Remove Zohran Mamdani from Mayoral Race for Endorsing Violent Extremism<p>Zohran Mamdani hasn’t just used the term “intifada” casually — he has actively endorsed and promoted its violent meaning. The word “intifada” is historically associated with brutal waves of terrori
490433134,city_petitions_124061_newyork,"Prevent Construction of Outdoor Padel Courts, Rooftop Restaurant - 120 Leroy  West Village<p>Our Petition is to stop the SLA(State Liquor Authority) from approving a liquor license for 609 Greenwich LLC/Mogador Greenwich LLC. This is a group that would like to open a top floor and outdoor "
490441470,city_petitions_124061_newyork,"Cancel Premiere of ‘Saturday Church’ at New York Theatre WorkshopToday, it was announced that a new musical called ‘Saturday Church’ would premiere off-Broadway at New York Theatre Workshop. The musical contains music and lyrics by pop music artist Sia. Sia is prob"
490468477,city_petitions_124061_newyork,"Liberate Wendy: A Call to End Her Conservatorship and Return to Media<p><strong>As an ardent fan of Wendy and her unmatched charisma on television and radio, this plea is personal. Wendy has crafted countless treasured moments across her A-list tv and past radio show l"
490470994,city_petitions_124061_newyork,"Update the NYC Department for the Aging Website<p>In searching for events and activities to promote for a newsletter on aging, I discovered that the NYC Department for the Aging website has <em>nothing</em> listed under ""<a href=""https://dftavirtu"
490553384,city_petitions_124061_newyork,"Restore Visitation Programs in NY Correctional Facilities<p>Being a public servant who works closely with children and families affected by the incarceration of a parent, especially a father, I witness firsthand the profound impact that visitation has on th"
490555726,city_petitions_124061_newyork,"Provide More Support For Foster Youth in New York<p>Right now, New York has the chance to improve the lives of foster youth. Many young people in foster care face hard times they leave the system without enough support, and they struggle to find hou"
490556872,city_petitions_124019_newyork,"Hold Negligent Dog Owners Legally Accountable<p>In the vibrant neighborhoods of Manhattan, New York City, residents relish the companionship of dogs, bringing joy and warmth to their lives. However, an unforeseen menace lurks in our communities:"
490583682,city_petitions_124061_newyork,-<p>-</p>
490587602,city_petitions_124061_newyork,let’s help add a kidfluencer protection bill to New York State<p>Inspired by the eldest child of the ex YouTube family channel 8 passengers. Earlier this year Shari helped add the kidfluencer bill to Utah and I would like to do the same for the state of New York
490596966,city_petitions_124061_newyork,"Make Drinks Enjoyable Again: Switch Paper Straws for Good Biodegradables<p> </p>
<p>As of 2021, plastic straws have been banned in New York. This decision was supposed to make the city more environmentally friendly by treating our massive plastic waste problem. This cause"
490614123,city_petitions_124061_newyork,"Free the Political Refugee Luis Felipe from ADX Florence MAX<p>Like, and Share</p>
<p> </p>
<p>In the 1980s, a political refugee fled Cuba seeking freedom from Fidel Castro's dictatorship, only to find himself embroiled in a race war in the United States. The "
490485947,city_petitions_148329_newyork,"Tell Brighton Management (Ramiel Ben-Yehuda): Don't Displace Chopped Parsley<p>*<strong>*change.org automatically requests money after you sign;</strong> <strong>there is no need to donate any money to this cause</strong>**</p>
<p> </p>
<p>Yumika Parsley, the passionate owner"
490381497,city_petitions_124061_newyork,Demand Fairness in Juilliard MAP Seating Auditions: Address Unreasonable Changes!<p><strong>Overview:</strong><br>This year’s Juilliard Music Advancement Program (MAP) Preparatory Division seating auditions introduced changes that have raised concerns about fairness and equity. Wh
490413573,city_petitions_124061_newyork,"Pace University Work With Chartwells to Improve Dining Hall<p>Pace University students are struggling to eat consistent daily meals due to poor management of Chartwells Higher Education employees. There is limited food selection, restrictive dining hours, lim"
490419302,city_petitions_124061_newyork,"Tell Governor Hochul to Remove Mayor Eric Adams from Office<p>As a lifelong New Yorker, I was already deeply dissatisfied with Mayor Eric Adams. But the revelation of his apparent quid pro quo with the Trump DOJ made it clear: waiting until the June primary i"
490505357,city_petitions_124061_newyork,"Make NYC Sidewalks Smoke-Free: Protect Public Health and Clean Our Air<p>New York City has been a leader in protecting public health by banning smoking in parks, beaches, and pedestrian plazas. However, secondhand smoke remains a major issue on city sidewalks, where ped"
490535627,city_petitions_124061_newyork,"Protect Bog Turtles from Extinction by Protecting Their Habitats<p>I have always had a profound love and respect for our natural world. Turtles, in particular, have a special place in my heart. That's why witnessing the decline in bog turtle populations due to the"
490603963,city_petitions_155537_newyork,"Public Safety & Health Crisis on Lispenard Street<p>We write to you as deeply concerned residents of <strong>Lispenard Street, New York, NY 10013</strong> (between Church Street and Broadway). What was once a peaceful and secure residential street h"
490681963,city_petitions_124061_newyork,"Advocate for Stricter Animal Abuse Penalties in New York<p>Having dedicated my entire career to working with animals, I have grown to cherish and protect these innocent creatures with all my heart. As an animal lover, I'm utterly disgusted by the dismissiv"
490731019,city_petitions_124061_newyork,"Restore Liberty and Remove Friday afternoon Formations at SUNY Maritime<p>As a student working tirelessly to afford tuition, the recent changes to our regiment system have posed significant challenges to both my academic and personal life. With no classes scheduled on Fr"
490736078,city_petitions_124061_newyork,Reconsider the Phone Ban in NY Schools<p>The new law banning phones in New York schools is meant to reduce distractions but it misses the mark. Taking away phones doesn’t solve the real problem. Students get distracted when lessons aren’t
490767149,city_petitions_124061_newyork,"Demand Justice for Elderly Couple Murdered in Queens<p>A 77-year-old man and a 78-year-old woman were brutally murdered in their Queens home this week. Police say an unidentified man entered their house, set them on fire, and left them to die. Firefigh"
490807293,city_petitions_124061_newyork,"Get NYC Parks the resources to make them safe for ALL!<p><strong>Council Member Susan Zhuang learned that this summer, there were only four Parks Enforcement Patrol Officers covering the entire borough of Brooklyn.</strong></p>
<p>We don’t know how many "
490812129,city_petitions_124061_newyork,"Demand NYU Exclude the NSA from Tandon Career Fair! Big Brother Off Campus!<p><strong>What is the NSA?</strong></p>
<p>Founded in 1952 to decipher coded messages in World War II, the National Security Agency (NSA) now monitors communication data from the internet, text messa"
490814050,city_petitions_179468_newyork,"Reverse the Eviction: Save Common Table Soup Kitchen<p>For over a decade, I have had the honor and privilege of volunteering at the Common Table soup kitchen. I have witnessed firsthand the impact it has on the lives of hundreds of homeless individuals"
490366576,city_petitions_124061_newyork,"Get State Tests Back On Paper<p>Hi, I'm Penny K, and I'm in eighth grade a NYC public school.</p>
<p>I created this petition because I think that State Tests are more effective on paper, and shouldn't become computer-based. The c"
490414243,city_petitions_124061_newyork,"Demand New York Sports Club to Maintain and Increase Fitness Classes<p>Exercising is more than a hobby for me—it's a lifeline. It's a reliable way to keep my body, mind, and soul in good health. Yet, that lifeline is being weakened by the actions of New York Sports Cl"
490429593,city_petitions_124061_newyork,"Demand the Arrest and Removal of Kathy Hochul and Letitia James for Prioritizing Illegal Immigrants<p>As a concerned New Yorker and citizen, this petition directly impacts my family, friends, and myself. We've endured both financial and personal harm due to the decisions made by Kathy Hochul and Le"
490459013,city_petitions_124019_newyork,Increase the Saturday Night Live Standby Reservation from Two to Four Slots<p>I have experienced firsthand the increased difficulty in getting a spot on the Saturday Night Live standby line since the maximum reservation was reduced from four spots to two. This change has res
490461108,city_petitions_124061_newyork,Protect your Kids! Stop the Stress! Give us 3 day weekends!<p>New York City students face immense pressure—from the competitive process of applying to middle and high schools to the overwhelming workload and fast-paced city life. Many students struggle with s
490477574,city_petitions_124061_newyork,Demand Transparency in the Handling of Reparations for Descendants of Enslaved Ancestors<p>My personal story begins in the harsh reality of ancestral lineage - my own bloodline traces back to ancestors who were subjected to channel slavery and never compensated over the span of over 400+
490527760,city_petitions_146986_newyork,"Petition to Honor FDNY Firefighters Joseph Graffagnino and Robert Beddia at 5 World Trade<p> </p>
<p><br>About This Campaign</p>
<p> </p>
<p> </p>
<p> </p>
<p>On August 18, 2007, FDNY Firefighters Joseph Graffagnino and Robert Beddia responded to a deadly fire inside the long-abandoned De"
490546414,city_petitions_124061_newyork,"Rename 113th and Lenox to Excenia Mette Way<p>Excenia Mette played an impactful role in the Harlem community as a community leader and a grandmother. Her passion for building unity, promoting education, and advancing social and economic justic"
490548880,city_petitions_124061_newyork,Reform NYC's Dangerous Dog Law for Safety<p>New York City's dangerous dog laws are currently inadequate to ensure the safety of both its citizens and pets. With countless incidents occurring due to loopholes and ambiguities in the current la
490549494,city_petitions_124061_newyork,Support Fair Bonus Distribution for NYC UFT Members<p>A dedicated woman in our community and a committed member of the United Federation of Teachers (UFT) for 8 years had to confront an unimaginable family crisis. Her 13-year-old son was diagnosed wit
490553798,city_petitions_124061_newyork,"Remove speed and red light cameras from NYC<p>Every day, as a hardworking resident of New York City, I find myself burdened by the unfair penalties imposed by speed and red light cameras scattered throughout the city and its five boroughs. The"
490578800,city_petitions_124061_newyork,"Petition for a Unified PA System in Millennium High school<p>The safety and well-being of individuals within educational institutions cannot be measured in monetary terms. Living in a vibrant city like New York, where swift communication is not just a necess"
490582753,city_petitions_142783_newyork,"Immediately Remove Ebikes from East 11th Street a Residential Community in the East VillageLiving in the vibrant East Village of Manhattan, I have always appreciated the dynamic mix of diversity, culture, and the sense of community that envelops our neighborhood. However, recent changes on "
490590088,city_petitions_124061_newyork,Get a tat<p>Petition to convince moms to get me a tat</p>
490659021,city_petitions_124061_newyork,"Replace NYC’s Horse Carriages with Humane, Electric Alternatives<p>For too long, horse-drawn carriages have been a staple of New York City's tourism—but at what cost? Horses like Ryder, who collapsed in Midtown traffic and later died, remind us of the cruelty behi"
490736063,city_petitions_124061_newyork,"Demand a Full Independent Ethics Investigation Into City Hall Corruption<p>New Yorkers deserve a government that works for the people—not one that serves the personal interests of insiders and political appointees. <strong>But recent revelations surrounding Winnie Greco, "
490752572,city_petitions_125174_newyork,"Save Harry’s Table: Keep Our Beloved Community Restaurant Open on the Upper West Side<p>Harry’s Table by Cipriani has become much more than just a restaurant for the Upper West Side — it’s a community hub, a gathering place for families, friends, and neighbors. From casual weekday mea"
490766818,city_petitions_124061_newyork,"Eliminate Congestion Pricing Fees for NY Yellow Cabs<p>Driving a yellow taxi in New York City is not just a job—it's supposed to be a means to a decent living. Yet, I've never experienced working more than 12 hours anywhere in this vibrant city and not"
490378660,city_petitions_124061_newyork,"Demand for cleaner energy instead of burning fossil fuels<p>New York City produces 96.6% of its energy by using natural gas. Burning natural gas releases 450 grams of carbon dioxide per kwh into the atmosphere, which daily is around 4,950,000,000 grams rele"
490606374,city_petitions_124061_newyork,"Bronx Science Alumni for Zohran Mamdani for Mayor of NYC<p>To our fellow New Yorkers,</p>
<p><br>We are graduates of the Bronx High School of Science writing in urgent support of our peer and former classmate, Zohran Mamdani, who is running for Mayor of ou"
490401977,city_petitions_124061_newyork,"Demand Increased Funding for Veterans' Services in New York City<p>As someone deeply affected by the disparity in New York City's budget allocations, I am compelled to fight for the rights and welfare of our city's dedicated veterans. While the budget for <strong>"
490688157,city_petitions_124769_newyork,"Demand Justice in the Harlem Legionnaires Outbreak: Release Building Names<p> </p>
<p> </p>
<p> </p>
<p><strong>Enough is enough.</strong><br>We, <strong>the concerned residents of Harlem </strong>and allies across New York City, demand immediate action and full transparenc"
490701578,city_petitions_131558_newyork,"Co-name 3rd Street & Avenue D as ""Crush City Rockers Way""<p>The Crush City Rockers have been more than just a dance crew; they have been a transformative presence in the heart of the Lower East Side. Through the power of dance, they have provided young peop"
490748863,city_petitions_124061_newyork,Demand NYU End Its Compliance with Trump's Violence<p><strong>OUR DEMANDS:</strong><br><em>- Declare NYU a sanctuary campus! Commit to stopping student deportations and refusing collaboration with ICE!<br></em><br><em>- Publicly pledge to protect tran
490809582,city_petitions_124019_newyork,"Remove OnPoint NYC From Our NeighborhoodGrowing up in my neighborhood, my favorite park in the area of Washington Heights, located on West 180th Street and Amsterdam Avenue, was a cherished location for me and my community. This park, locat"
